Relative Unix Time, Median-Relative Request Count over 10 seconds
1890620, 1.09386
1890630, 1.1105
1890640, 1.08794
1890650, 1.10453
1890660, 1.08764
1890670, 1.09691
1890680, 1.08614
1890690, 1.09586
1890700, 1.07853
1890710, 1.10159
1890720, 1.08969
1890730, 1.08705
1890740, 1.08997
1890750, 1.08271
1890760, 1.06887
1890770, 1.08078
1890780, 1.08123
1890790, 1.0768
1890800, 1.07504
1890810, 1.08644
1890820, 1.07003
1890830, 1.08175
1890840, 1.07815
1890850, 1.07906
1890860, 1.08441
1890870, 1.07165
1890880, 1.07131
1890890, 1.07933
1890900, 1.0765
1890910, 1.08815
1890920, 1.09402
1890930, 1.11422
1890940, 1.09211
1890950, 1.09936
1890960, 1.08931
1890970, 1.09308
1890980, 1.08835
1890990, 1.10604
1891000, 1.09106
1891010, 1.09549
1891020, 1.09194
1891030, 1.10898
1891040, 1.07314
1891050, 1.07658
1891060, 1.08011
1891070, 1.08371
1891080, 1.07254
1891090, 1.09307
1891100, 1.08356
1891110, 1.08846
1891120, 1.08407
1891130, 1.08019
1891140, 1.07507
1891150, 1.08496
1891160, 1.0716
1891170, 1.087
1891180, 1.08052
1891190, 1.09126
1891200, 1.07431
1891210, 1.09909
1891220, 1.09208
1891230, 1.09195
1891240, 1.10099
1891250, 1.11694
1891260, 1.08818
1891270, 1.104
1891280, 1.11427
1891290, 1.0922
1891300, 1.08746
1891310, 1.11373
1891320, 1.09669
1891330, 1.09612
1891340, 1.12312
1891350, 1.08707
1891360, 1.07277
1891370, 1.08302
1891380, 1.07767
1891390, 1.07775
1891400, 1.08955
1891410, 1.07474
1891420, 1.07176
1891430, 1.07671
1891440, 1.07136
1891450, 1.08719
1891460, 1.06956
1891470, 1.08408
1891480, 1.06702
1891490, 1.08701
1891500, 1.0732
1891510, 1.07671
1891520, 1.08916
1891530, 1.11327
1891540, 1.08327
1891550, 1.09218
1891560, 1.1033
1891570, 1.085
1891580, 1.08734
1891590, 1.11116
1891600, 1.06976
1891610, 1.09103
1891620, 1.09896
1891630, 1.09136
1891640, 1.08258
1891650, 1.11027
1891660, 1.06175
1891670, 1.09111
1891680, 1.09489
1891690, 1.08039
1891700, 1.08384
1891710, 1.09112
1891720, 1.06597
1891730, 1.08479
1891740, 1.10522
1891750, 1.07424
1891760, 1.07269
1891770, 1.10751
1891780, 1.06411
1891790, 1.07913
1891800, 1.08845
1891810, 1.10039
1891820, 1.08915
1891830, 1.10326
1891840, 1.08852
1891850, 1.08513
1891860, 1.08363
1891870, 1.08886
1891880, 1.09097
1891890, 1.08907
1891900, 1.09014
1891910, 1.08324
1891920, 1.0757
1891930, 1.09228
1891940, 1.08007
1891950, 1.07499
1891960, 1.07765
1891970, 1.06812
1891980, 1.0737
1891990, 1.07571
1892000, 1.07513
1892010, 1.06708
1892020, 1.06459
1892030, 1.08211
1892040, 1.05307
1892050, 1.07974
1892060, 1.07184
1892070, 1.08516
1892080, 1.07057
1892090, 1.09468
1892100, 1.06549
1892110, 1.06373
1892120, 1.09043
1892130, 1.08127
1892140, 1.07118
1892150, 1.09966
1892160, 1.07389
1892170, 1.07875
1892180, 1.08056
1892190, 1.09082
1892200, 1.06975
1892210, 1.0811
1892220, 1.08517
1892230, 1.07493
1892240, 1.06967
1892250, 1.08427
1892260, 1.06379
1892270, 1.0843
1892280, 1.06885
1892290, 1.06569
1892300, 1.06008
1892310, 1.07899
1892320, 1.05975
1892330, 1.07992
1892340, 1.06696
1892350, 1.07264
1892360, 1.06976
1892370, 1.08371
1892380, 1.06856
1892390, 1.08468
1892400, 1.07288
1892410, 1.08013
1892420, 1.09159
1892430, 1.11245
1892440, 1.12417
1892450, 1.09754
1892460, 1.08616
1892470, 1.11342
1892480, 1.0819
1892490, 1.08371
1892500, 1.09595
1892510, 1.09495
1892520, 1.09995
1892530, 1.0976
1892540, 1.07711
1892550, 1.08161
1892560, 1.07839
1892570, 1.08287
1892580, 1.06397
1892590, 1.06621
1892600, 1.0838
1892610, 1.09015
1892620, 1.05998
1892630, 1.07004
1892640, 1.06376
1892650, 1.07861
1892660, 1.07096
1892670, 1.06659
1892680, 1.05552
1892690, 1.06028
1892700, 1.08067
1892710, 1.08677
1892720, 1.06045
1892730, 1.08082
1892740, 1.08476
1892750, 1.09442
1892760, 1.07797
1892770, 1.08177
1892780, 1.0743
1892790, 1.07981
1892800, 1.07426
1892810, 1.07328
1892820, 1.06688
1892830, 1.07554
1892840, 1.06788
1892850, 1.06864
1892860, 1.05961
1892870, 1.06938
1892880, 1.05107
1892890, 1.06649
1892900, 1.05583
1892910, 1.05977
1892920, 1.06287
1892930, 1.07349
1892940, 1.05119
1892950, 1.07173
1892960, 1.0547
1892970, 1.06821
1892980, 1.0539
1892990, 1.06813
1893000, 1.05674
1893010, 1.06524
1893020, 1.07514
1893030, 1.07877
1893040, 1.07149
1893050, 1.07623
1893060, 1.05542
1893070, 1.05304
1893080, 1.05571
1893090, 1.04716
1893100, 1.05486
1893110, 1.08107
1893120, 1.04672
1893130, 1.07435
1893140, 1.05235
1893150, 1.04217
1893160, 1.03632
1893170, 1.03667
1893180, 1.0317
1893190, 1.05053
1893200, 1.03184
1893210, 1.0417
1893220, 1.03174
1893230, 1.05133
1893240, 1.04055
1893250, 1.0499
1893260, 1.04292
1893270, 1.06121
1893280, 1.02442
1893290, 1.04582
1893300, 1.03654
1893310, 1.0661
1893320, 1.0318
1893330, 1.05947
1893340, 1.05008
1893350, 1.05588
1893360, 1.05368
1893370, 1.05868
1893380, 1.03591
1893390, 1.04517
1893400, 1.06274
1893410, 1.04298
1893420, 1.05561
1893430, 1.04967
1893440, 1.03948
1893450, 1.06342
1893460, 1.04207
1893470, 1.03286
1893480, 1.0445
1893490, 1.03656
1893500, 1.02998
1893510, 1.06163
1893520, 1.05037
1893530, 1.04354
1893540, 1.04705
1893550, 1.0488
1893560, 1.03054
1893570, 1.04736
1893580, 1.03127
1893590, 1.05424
1893600, 1.0588
1893610, 1.07908
1893620, 1.07464
1893630, 1.09164
1893640, 1.07256
1893650, 1.0876
1893660, 1.05716
1893670, 1.09001
1893680, 1.06114
1893690, 1.08712
1893700, 1.05391
1893710, 1.08598
1893720, 1.06478
1893730, 1.07989
1893740, 1.06717
1893750, 1.05425
1893760, 1.03496
1893770, 1.04884
1893780, 1.03952
1893790, 1.05093
1893800, 1.04488
1893810, 1.04561
1893820, 1.04321
1893830, 1.05146
1893840, 1.03205
1893850, 1.04955
1893860, 1.06095
1893870, 1.04842
1893880, 1.04331
1893890, 1.05943
1893900, 1.05346
1893910, 1.05633
1893920, 1.06037
1893930, 1.08547
1893940, 1.06891
1893950, 1.05862
1893960, 1.07122
1893970, 1.0822
1893980, 1.05701
1893990, 1.08002
1894000, 1.06439
1894010, 1.0697
1894020, 1.07877
1894030, 1.078
1894040, 1.03632
1894050, 1.08309
1894060, 1.05052
1894070, 1.0611
1894080, 1.07016
1894090, 1.07461
1894100, 1.05261
1894110, 1.07684
1894120, 1.05997
1894130, 1.06999
1894140, 1.07151
1894150, 1.0688
1894160, 1.05498
1894170, 1.07629
1894180, 1.05864
1894190, 1.06707
1894200, 1.05679
1894210, 1.08478
1894220, 1.06488
1894230, 1.0669
1894240, 1.07506
1894250, 1.08159
1894260, 1.05365
1894270, 1.0766
1894280, 1.0887
1894290, 1.06276
1894300, 1.06656
1894310, 1.07713
1894320, 1.06216
1894330, 1.07197
1894340, 1.07911
1894350, 1.05699
1894360, 1.04831
1894370, 1.07252
1894380, 1.05306
1894390, 1.06283
1894400, 1.07048
1894410, 1.06327
1894420, 1.05748
1894430, 1.06543
1894440, 1.0441
1894450, 1.07059
1894460, 1.06898
1894470, 1.05685
1894480, 1.05348
1894490, 1.0672
1894500, 1.05897
1894510, 1.06858
1894520, 1.079
1894530, 1.08212
1894540, 1.06645
1894550, 1.07311
1894560, 1.06765
1894570, 1.07977
1894580, 1.08066
1894590, 1.07462
1894600, 1.05711
1894610, 1.07522
1894620, 1.06896
1894630, 1.06271
1894640, 1.03014
1894650, 1.05314
1894660, 1.03318
1894670, 1.0592
1894680, 1.06177
1894690, 1.06119
1894700, 1.04749
1894710, 1.06507
1894720, 1.03465
1894730, 1.06429
1894740, 1.05387
1894750, 1.06597
1894760, 1.04842
1894770, 1.0636
1894780, 1.03738
1894790, 1.06966
1894800, 1.0536
1894810, 1.06804
1894820, 1.05803
1894830, 1.0747
1894840, 1.07831
1894850, 1.10183
1894860, 1.08262
1894870, 1.0846
1894880, 1.07067
1894890, 1.07918
1894900, 1.0771
1894910, 1.08094
1894920, 1.07705
1894930, 1.07724
1894940, 1.0717
1894950, 1.06494
1894960, 1.06379
1894970, 1.06353
1894980, 1.03732
1894990, 1.0587
1895000, 1.06051
1895010, 1.05908
1895020, 1.04816
1895030, 1.05906
1895040, 1.05307
1895050, 1.05455
1895060, 1.0373
1895070, 1.07017
1895080, 1.04386
1895090, 1.06549
1895100, 1.05352
1895110, 1.06166
1895120, 1.05615
1895130, 1.10121
1895140, 1.06077
1895150, 1.0713
1895160, 1.06181
1895170, 1.06804
1895180, 1.05803
1895190, 1.07148
1895200, 1.04834
1895210, 1.06545
1895220, 1.05555
1895230, 1.07141
1895240, 1.05418
1895250, 1.06075
1895260, 1.05623
1895270, 1.05169
1895280, 1.03349
1895290, 1.04705
1895300, 1.04505
1895310, 1.05358
1895320, 1.0474
1895330, 1.05202
1895340, 1.03866
1895350, 1.05758
1895360, 1.04386
1895370, 1.0641
1895380, 1.03237
1895390, 1.05353
1895400, 1.05769
1895410, 1.06749
1895420, 1.06757
1895430, 1.06332
1895440, 1.06321
1895450, 1.05532
1895460, 1.04453
1895470, 1.06093
1895480, 1.06343
1895490, 1.04921
1895500, 1.06202
1895510, 1.0666
1895520, 1.04463
1895530, 1.06651
1895540, 1.05276
1895550, 1.04603
1895560, 1.03798
1895570, 1.06087
1895580, 1.03944
1895590, 1.04237
1895600, 1.05341
1895610, 1.0478
1895620, 1.04885
1895630, 1.05215
1895640, 1.03035
1895650, 1.04351
1895660, 1.05305
1895670, 1.04285
1895680, 1.05405
1895690, 1.05278
1895700, 1.04231
1895710, 1.0323
1895720, 1.05775
1895730, 1.08484
1895740, 1.04546
1895750, 1.06119
1895760, 1.06284
1895770, 1.05508
1895780, 1.04759
1895790, 1.06313
1895800, 1.05056
1895810, 1.05389
1895820, 1.06514
1895830, 1.04933
1895840, 1.02768
1895850, 1.05878
1895860, 1.02254
1895870, 1.03978
1895880, 1.04458
1895890, 1.03876
1895900, 1.0224
1895910, 1.05325
1895920, 1.03902
1895930, 1.03714
1895940, 1.05258
1895950, 1.04644
1895960, 1.03151
1895970, 1.06409
1895980, 1.03107
1895990, 1.04776
1896000, 1.0505
1896010, 1.06112
1896020, 1.04275
1896030, 1.07036
1896040, 1.07482
1896050, 1.06528
1896060, 1.07097
1896070, 1.07104
1896080, 1.0521
1896090, 1.06414
1896100, 1.05125
1896110, 1.06479
1896120, 1.06378
1896130, 1.07136
1896140, 1.05767
1896150, 1.0641
1896160, 1.03416
1896170, 1.04418
1896180, 1.03873
1896190, 1.04291
1896200, 1.03919
1896210, 1.05333
1896220, 1.04553
1896230, 1.03484
1896240, 1.05227
1896250, 1.04284
1896260, 1.03695
1896270, 1.0409
1896280, 1.04131
1896290, 1.04736
1896300, 1.03643
1896310, 1.06264
1896320, 1.05322
1896330, 1.07446
1896340, 1.05636
1896350, 1.06222
1896360, 1.05463
1896370, 1.07992
1896380, 1.05944
1896390, 1.05416
1896400, 1.06862
1896410, 1.04864
1896420, 1.06053
1896430, 1.06933
1896440, 1.04635
1896450, 1.04901
1896460, 1.0332
1896470, 1.05429
1896480, 1.02664
1896490, 1.04792
1896500, 1.03781
1896510, 1.05654
1896520, 1.02672
1896530, 1.04964
1896540, 1.03524
1896550, 1.04297
1896560, 1.05366
1896570, 1.04606
1896580, 1.0361
1896590, 1.03515
1896600, 1.05789
1896610, 1.04265
1896620, 1.05995
1896630, 1.06287
1896640, 1.04791
1896650, 1.06341
1896660, 1.04883
1896670, 1.06944
1896680, 1.04429
1896690, 1.06743
1896700, 1.04373
1896710, 1.06649
1896720, 1.03762
1896730, 1.06877
1896740, 1.04811
1896750, 1.06531
1896760, 1.04161
1896770, 1.0447
1896780, 1.0339
1896790, 1.03829
1896800, 1.04786
1896810, 1.04275
1896820, 1.03831
1896830, 1.04085
1896840, 1.03491
1896850, 1.04124
1896860, 1.04632
1896870, 1.04071
1896880, 1.03711
1896890, 1.06423
1896900, 1.02594
1896910, 1.04661
1896920, 1.05468
1896930, 1.08519
1896940, 1.04857
1896950, 1.0568
1896960, 1.04817
1896970, 1.06864
1896980, 1.03744
1896990, 1.06296
1897000, 1.06442
1897010, 1.04474
1897020, 1.05456
1897030, 1.04969
1897040, 1.03852
1897050, 1.04635
1897060, 1.04272
1897070, 1.03122
1897080, 1.03998
1897090, 1.038
1897100, 1.0495
1897110, 1.04535
1897120, 1.03898
1897130, 1.04154
1897140, 1.04414
1897150, 1.04689
1897160, 1.03332
1897170, 1.06535
1897180, 1.01773
1897190, 1.05937
1897200, 1.04481
1897210, 1.06731
1897220, 1.04736
1897230, 1.09697
1897240, 1.05654
1897250, 1.07939
1897260, 1.05076
1897270, 1.07867
1897280, 1.08066
1897290, 1.06045
1897300, 1.06547
1897310, 1.07263
1897320, 1.07002
1897330, 1.06394
1897340, 1.0798
1897350, 1.03546
1897360, 1.05036
1897370, 1.04359
1897380, 1.04611
1897390, 1.0369
1897400, 1.05005
1897410, 1.03273
1897420, 1.05156
1897430, 1.05008
1897440, 1.04148
1897450, 1.03095
1897460, 1.0501
1897470, 1.03222
1897480, 1.0507
1897490, 1.05973
1897500, 1.03304
1897510, 1.05384
1897520, 1.05151
1897530, 1.07345
1897540, 1.05164
1897550, 1.07206
1897560, 1.05483
1897570, 1.06089
1897580, 1.03866
1897590, 1.07365
1897600, 1.03812
1897610, 1.07855
1897620, 1.05565
1897630, 1.0791
1897640, 1.04965
1897650, 1.06313
1897660, 1.03104
1897670, 1.06456
1897680, 1.04617
1897690, 1.06833
1897700, 1.04409
1897710, 1.06554
1897720, 1.04291
1897730, 1.07278
1897740, 1.0499
1897750, 1.06771
1897760, 1.04918
1897770, 1.07225
1897780, 1.03103
1897790, 1.07038
1897800, 1.0506
1897810, 1.07128
1897820, 1.05982
1897830, 1.06165
1897840, 1.07198
1897850, 1.08168
1897860, 1.05934
1897870, 1.07632
1897880, 1.06573
1897890, 1.04929
1897900, 1.04943
1897910, 1.0735
1897920, 1.05165
1897930, 1.06805
1897940, 1.07478
1897950, 1.04406
1897960, 1.0417
1897970, 1.05056
1897980, 1.0396
1897990, 1.04482
1898000, 1.05421
1898010, 1.04586
1898020, 1.04741
1898030, 1.06116
1898040, 1.04488
1898050, 1.0511
1898060, 1.05762
1898070, 1.04103
1898080, 1.0424
1898090, 1.05704
1898100, 1.05322
1898110, 1.04412
1898120, 1.06149
1898130, 1.07134
1898140, 1.0628
1898150, 1.07463
1898160, 1.06582
1898170, 1.05537
1898180, 1.06831
1898190, 1.05608
1898200, 1.0579
1898210, 1.07022
1898220, 1.06954
1898230, 1.05991
1898240, 1.05969
1898250, 1.04512
1898260, 1.03001
1898270, 1.05493
1898280, 1.04247
1898290, 1.04642
1898300, 1.06012
1898310, 1.05653
1898320, 1.03196
1898330, 1.05708
1898340, 1.05262
1898350, 1.04192
1898360, 1.04945
1898370, 1.06778
1898380, 1.03081
1898390, 1.0662
1898400, 1.05014
1898410, 1.06606
1898420, 1.06163
1898430, 1.10003
1898440, 1.06716
1898450, 1.08078
1898460, 1.08071
1898470, 1.08211
1898480, 1.06189
1898490, 1.10084
1898500, 1.04996
1898510, 1.07449
1898520, 1.07592
1898530, 1.08343
1898540, 1.0555
1898550, 1.08638
1898560, 1.0396
1898570, 1.05354
1898580, 1.04809
1898590, 1.04671
1898600, 1.02782
1898610, 1.07097
1898620, 1.03233
1898630, 1.05907
1898640, 1.04599
1898650, 1.05321
1898660, 1.03716
1898670, 1.06857
1898680, 1.0272
1898690, 1.05773
1898700, 1.05015
1898710, 1.04539
1898720, 1.04387
1898730, 1.081
1898740, 1.0528
1898750, 1.06031
1898760, 1.06273
1898770, 1.05423
1898780, 1.05734
1898790, 1.07382
1898800, 1.05966
1898810, 1.05393
1898820, 1.06575
1898830, 1.05182
1898840, 1.06246
1898850, 1.05258
1898860, 1.04701
1898870, 1.04878
1898880, 1.05298
1898890, 1.04268
1898900, 1.04171
1898910, 1.06402
1898920, 1.054
1898930, 1.05197
1898940, 1.05363
1898950, 1.05039
1898960, 1.04346
1898970, 1.06569
1898980, 1.03684
1898990, 1.06349
1899000, 1.05355
1899010, 1.08706
1899020, 1.06183
1899030, 1.08173
1899040, 1.05214
1899050, 1.06722
1899060, 1.03975
1899070, 1.06952
1899080, 1.04274
1899090, 1.06644
1899100, 1.04569
1899110, 1.06225
1899120, 1.05161
1899130, 1.06136
1899140, 1.03883
1899150, 1.0593
1899160, 1.02973
1899170, 1.04066
1899180, 1.04931
1899190, 1.03555
1899200, 1.04158
1899210, 1.05014
1899220, 1.04924
1899230, 1.04751
1899240, 1.03339
1899250, 1.03788
1899260, 1.04968
1899270, 1.04577
1899280, 1.03856
1899290, 1.04557
1899300, 1.04594
1899310, 1.0333
1899320, 1.05277
1899330, 1.07758
1899340, 1.03032
1899350, 1.05201
1899360, 1.05053
1899370, 1.06285
1899380, 1.03603
1899390, 1.07076
1899400, 1.03286
1899410, 1.05343
1899420, 1.04302
1899430, 1.04783
1899440, 1.04028
1899450, 1.06468
1899460, 1.02841
1899470, 1.03252
1899480, 1.0483
1899490, 1.02638
1899500, 1.039
1899510, 1.04009
1899520, 1.04885
1899530, 1.02834
1899540, 1.04743
1899550, 1.03253
1899560, 1.02906
1899570, 1.05297
1899580, 1.03289
1899590, 1.04153
1899600, 1.03433
1899610, 1.05113
1899620, 1.04003
1899630, 1.08055
1899640, 1.06732
1899650, 1.0819
1899660, 1.05257
1899670, 1.05905
1899680, 1.06629
1899690, 1.06313
1899700, 1.05866
1899710, 1.07002
1899720, 1.06505
1899730, 1.06552
1899740, 1.06215
1899750, 1.05358
1899760, 1.04529
1899770, 1.05
1899780, 1.02751
1899790, 1.04907
1899800, 1.03746
1899810, 1.05004
1899820, 1.03325
1899830, 1.06239
1899840, 1.02666
1899850, 1.04021
1899860, 1.05354
1899870, 1.03105
1899880, 1.04218
1899890, 1.05077
1899900, 1.0451
1899910, 1.04312
1899920, 1.0426
1899930, 1.07912
1899940, 1.0471
1899950, 1.06654
1899960, 1.04756
1899970, 1.06177
1899980, 1.04506
1899990, 1.06858
1900000, 1.0293
1900010, 1.05302
1900020, 1.06417
1900030, 1.04137
1900040, 1.05109
1900050, 1.04465
1900060, 1.03514
1900070, 1.03344
1900080, 1.04597
1900090, 1.02906
1900100, 1.02328
1900110, 1.05218
1900120, 1.03023
1900130, 1.06253
1900140, 1.03775
1900150, 1.03307
1900160, 1.03109
1900170, 1.05381
1900180, 1.02011
1900190, 1.04525
1900200, 1.0444
1900210, 1.03616
1900220, 1.05681
1900230, 1.03825
1900240, 1.04295
1900250, 1.06064
1900260, 1.05875
1900270, 1.04565
1900280, 1.04667
1900290, 1.06627
1900300, 1.0364
1900310, 1.0611
1900320, 1.04609
1900330, 1.04716
1900340, 1.04515
1900350, 1.04794
1900360, 1.037
1900370, 1.03353
1900380, 1.04665
1900390, 1.03436
1900400, 1.03488
1900410, 1.05409
1900420, 1.02864
1900430, 1.04057
1900440, 1.04592
1900450, 1.04365
1900460, 1.05071
1900470, 1.03521
1900480, 1.02813
1900490, 1.03675
1900500, 1.04635
1900510, 1.05113
1900520, 1.06606
1900530, 1.04372
1900540, 1.04318
1900550, 1.05846
1900560, 1.05862
1900570, 1.05574
1900580, 1.06925
1900590, 1.03798
1900600, 1.04928
1900610, 1.04931
1900620, 1.04356
1900630, 1.04016
1900640, 1.04806
1900650, 1.04656
1900660, 1.01834
1900670, 1.04389
1900680, 1.02251
1900690, 1.02703
1900700, 1.03996
1900710, 1.02868
1900720, 1.02432
1900730, 1.04773
1900740, 1.03148
1900750, 1.02306
1900760, 1.05185
1900770, 1.02883
1900780, 1.01476
1900790, 1.04409
1900800, 1.04955
1900810, 1.03423
1900820, 1.07495
1900830, 1.0642
1900840, 1.0586
1900850, 1.0749
1900860, 1.06996
1900870, 1.05155
1900880, 1.06335
1900890, 1.05762
1900900, 1.03855
1900910, 1.07964
1900920, 1.06326
1900930, 1.0561
1900940, 1.06147
1900950, 1.05409
1900960, 1.02494
1900970, 1.04076
1900980, 1.05711
1900990, 1.0375
1901000, 1.04836
1901010, 1.04553
1901020, 1.0358
1901030, 1.05735
1901040, 1.06158
1901050, 1.039
1901060, 1.05471
1901070, 1.05427
1901080, 1.0268
1901090, 1.06147
1901100, 1.05611
1901110, 1.05373
1901120, 1.0709
1901130, 1.06741
1901140, 1.04164
1901150, 1.05454
1901160, 1.06186
1901170, 1.07047
1901180, 1.05727
1901190, 1.06587
1901200, 1.05692
1901210, 1.07396
1901220, 1.09195
1901230, 1.07122
1901240, 1.06777
1901250, 1.06378
1901260, 1.04588
1901270, 1.07097
1901280, 1.06255
1901290, 1.05405
1901300, 1.04874
1901310, 1.06906
1901320, 1.06805
1901330, 1.05328
1901340, 1.05116
1901350, 1.04801
1901360, 1.04053
1901370, 1.06384
1901380, 1.03217
1901390, 1.05744
1901400, 1.04966
1901410, 1.06014
1901420, 1.05756
1901430, 1.07454
1901440, 1.05222
1901450, 1.0708
1901460, 1.05478
1901470, 1.05805
1901480, 1.04309
1901490, 1.05411
1901500, 1.04521
1901510, 1.06053
1901520, 1.06153
1901530, 1.05815
1901540, 1.04206
1901550, 1.04855
1901560, 1.04157
1901570, 1.04211
1901580, 1.03435
1901590, 1.04065
1901600, 1.03169
1901610, 1.0431
1901620, 1.04841
1901630, 1.04861
1901640, 1.04082
1901650, 1.04858
1901660, 1.03948
1901670, 1.04854
1901680, 1.05017
1901690, 1.04995
1901700, 1.05568
1901710, 1.04814
1901720, 1.06792
1901730, 1.07035
1901740, 1.06285
1901750, 1.05887
1901760, 1.05309
1901770, 1.05828
1901780, 1.06191
1901790, 1.05751
1901800, 1.0621
1901810, 1.05569
1901820, 1.05181
1901830, 1.05095
1901840, 1.02926
1901850, 1.04948
1901860, 1.00352
1901870, 1.02443
1901880, 1.05522
1901890, 1.04556
1901900, 1.04678
1901910, 1.06442
1901920, 1.0382
1901930, 1.06073
1901940, 1.05402
1901950, 1.05284
1901960, 1.04729
1901970, 1.06347
1901980, 1.03051
1901990, 1.05576
1902000, 1.04654
1902010, 1.05588
1902020, 1.06876
1902030, 1.07832
1902040, 1.05983
1902050, 1.0787
1902060, 1.06712
1902070, 1.07155
1902080, 1.06656
1902090, 1.0664
1902100, 1.05895
1902110, 1.07471
1902120, 1.06022
1902130, 1.06111
1902140, 1.05563
1902150, 1.05788
1902160, 1.04037
1902170, 1.04864
1902180, 1.03562
1902190, 1.04684
1902200, 1.03926
1902210, 1.04792
1902220, 1.04033
1902230, 1.04573
1902240, 1.03514
1902250, 1.04575
1902260, 1.04111
1902270, 1.05933
1902280, 1.03675
1902290, 1.04831
1902300, 1.03592
1902310, 1.04236
1902320, 1.02834
1902330, 1.06604
1902340, 1.05185
1902350, 1.06768
1902360, 1.05898
1902370, 1.06051
1902380, 1.05331
1902390, 1.07254
1902400, 1.05088
1902410, 1.06517
1902420, 1.05361
1902430, 1.05868
1902440, 1.04846
1902450, 1.06106
1902460, 1.0535
1902470, 1.04855
1902480, 1.0345
1902490, 1.04982
1902500, 1.05182
1902510, 1.05534
1902520, 1.05423
1902530, 1.05806
1902540, 1.04281
1902550, 1.04686
1902560, 1.05031
1902570, 1.05737
1902580, 1.03395
1902590, 1.07351
1902600, 1.04741
1902610, 1.07327
1902620, 1.0743
1902630, 1.07077
1902640, 1.0568
1902650, 1.0893
1902660, 1.04399
1902670, 1.06067
1902680, 1.04641
1902690, 1.05412
1902700, 1.02945
1902710, 1.066
1902720, 1.02966
1902730, 1.05671
1902740, 1.04741
1902750, 1.04608
1902760, 1.03039
1902770, 1.04411
1902780, 1.03372
1902790, 1.03947
1902800, 1.03552
1902810, 1.04205
1902820, 1.03113
1902830, 1.03812
1902840, 1.03509
1902850, 1.03571
1902860, 1.03544
1902870, 1.03784
1902880, 1.02957
1902890, 1.05202
1902900, 1.04636
1902910, 1.03437
1902920, 1.05677
1902930, 1.05392
1902940, 1.05405
1902950, 1.04838
1902960, 1.04998
1902970, 1.06381
1902980, 1.045
1902990, 1.04861
1903000, 1.05262
1903010, 1.05607
1903020, 1.04175
1903030, 1.06539
1903040, 1.03958
1903050, 1.0441
1903060, 1.03285
1903070, 1.04463
1903080, 1.02994
1903090, 1.03711
1903100, 1.03848
1903110, 1.04331
1903120, 1.03441
1903130, 1.04474
1903140, 1.02806
1903150, 1.04756
1903160, 1.02835
1903170, 1.0436
1903180, 1.03613
1903190, 1.04931
1903200, 1.03248
1903210, 1.04034
1903220, 1.05386
1903230, 1.05129
1903240, 1.06861
1903250, 1.07183
1903260, 1.0483
1903270, 1.05936
1903280, 1.07649
1903290, 1.05292
1903300, 1.05317
1903310, 1.06664
1903320, 1.04839
1903330, 1.05146
1903340, 1.06021
1903350, 1.05192
1903360, 1.03158
1903370, 1.04519
1903380, 1.02142
1903390, 1.02969
1903400, 1.04088
1903410, 1.03614
1903420, 1.02848
1903430, 1.04583
1903440, 1.0214
1903450, 1.03316
1903460, 1.03469
1903470, 1.02476
1903480, 1.03454
1903490, 1.04574
1903500, 1.03814
1903510, 1.04553
1903520, 1.03842
1903530, 1.05739
1903540, 1.0603
1903550, 1.04991
1903560, 1.04509
1903570, 1.05509
1903580, 1.05229
1903590, 1.0592
1903600, 1.05306
1903610, 1.05305
1903620, 1.04606
1903630, 1.04933
1903640, 1.03487
1903650, 1.04973
1903660, 1.03467
1903670, 1.03414
1903680, 1.0417
1903690, 1.03723
1903700, 1.02916
1903710, 1.04699
1903720, 1.0324
1903730, 1.05062
1903740, 1.03313
1903750, 1.04025
1903760, 1.02276
1903770, 1.05999
1903780, 1.03163
1903790, 1.04547
1903800, 1.04118
1903810, 1.05109
1903820, 1.0367
1903830, 1.06281
1903840, 1.05039
1903850, 1.0646
1903860, 1.05341
1903870, 1.04625
1903880, 1.0475
1903890, 1.0543
1903900, 1.03824
1903910, 1.05562
1903920, 1.05025
1903930, 1.04161
1903940, 1.05075
1903950, 1.04065
1903960, 1.03643
1903970, 1.04461
1903980, 1.03292
1903990, 1.04104
1904000, 1.02494
1904010, 1.04079
1904020, 1.02624
1904030, 1.03737
1904040, 1.02035
1904050, 1.04416
1904060, 1.03044
1904070, 1.04869
1904080, 1.03184
1904090, 1.0475
1904100, 1.03447
1904110, 1.04143
1904120, 1.0436
1904130, 1.06725
1904140, 1.03427
1904150, 1.04977
1904160, 1.04498
1904170, 1.03737
1904180, 1.05297
1904190, 1.052
1904200, 1.03191
1904210, 1.05343
1904220, 1.04624
1904230, 1.04101
1904240, 1.04778
1904250, 1.0437
1904260, 1.02442
1904270, 1.03333
1904280, 1.03554
1904290, 1.01753
1904300, 1.03084
1904310, 1.05134
1904320, 1.03049
1904330, 1.03604
1904340, 1.04175
1904350, 1.02475
1904360, 1.03834
1904370, 1.0629
1904380, 1.02047
1904390, 1.04736
1904400, 1.05797
1904410, 1.06854
1904420, 1.07234
1904430, 1.08965
1904440, 1.06778
1904450, 1.077
1904460, 1.0637
1904470, 1.07918
1904480, 1.05676
1904490, 1.06574
1904500, 1.06288
1904510, 1.07418
1904520, 1.05842
1904530, 1.07015
1904540, 1.05413
1904550, 1.04896
1904560, 1.04412
1904570, 1.04575
1904580, 1.03052
1904590, 1.04185
